ID,Name,midstSfxId,midstSeId,initSfxId,initSeId,finishSfxId,finishSeId,camouflageBeginDist,camouflageEndDist,transformProtectorId,midstDmyId,initDmyId,finishDmyId,effectType,soulParamIdForWepEnchant,playCategory,playPriority,existEffectForLarge,existEffectForSoul,effectInvisibleAtCamouflage,useCamouflage,invisibleAtFriendCamouflage,addMapAreaBlockOffset,halfCamouflage,isFullBodyTransformProtectorId,isInvisibleWeapon,isSilence,isMidstFullbody,isInitFullbody,isFinishFullbody,isVisibleDeadChr,isUseOffsetEnchantSfxSize,pad_1,decalId1,decalId2,footEffectPriority,footEffectOffset,traceSfxIdOffsetType,forceDeceasedType,enchantStartDmyId_0,enchantEndDmyId_0,enchantStartDmyId_1,enchantEndDmyId_1,enchantStartDmyId_2,enchantEndDmyId_2,enchantStartDmyId_3,enchantEndDmyId_3,enchantStartDmyId_4,enchantEndDmyId_4,enchantStartDmyId_5,enchantEndDmyId_5,enchantStartDmyId_6,enchantEndDmyId_6,enchantStartDmyId_7,enchantEndDmyId_7,SfxIdOffsetType,phantomParamOverwriteType,camouflageMinAlpha,staminaFeExpressionType,phantomParamOverwriteId,emissiveIntensity,emissiveFadeTime,footDecalMaterialOffsetOverwriteId,pad4,cinderIntensityScale,ninsatuVisible,pad5,ninsatuDmyId,footSfxMaterialOffsetOverwriteId,footSeMaterialOffsetOverwriteId,materialParamId,materialParamInitValue,materialParamTargetValue,materialParamFadeTime,fadeOutRateCamouflage,fadeInRateCamouflage,pad6,
12,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
13,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
14,,22223,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
15,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
16,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
17,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
18,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
19,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
20,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
21,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
22,,22122,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
23,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
24,,850,23112,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,4,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
25,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
26,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
27,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
28,,523102,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
29,,20252,20004,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
30,,197,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
31,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
32,,195,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
33,,196,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
34,,30043,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
35,,30013,-1,-1,-1,-1,-1,-1,-1,-1,104,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
36,,630731,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
37,,630731,-1,-1,-1,-1,-1,-1,-1,-1,100,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
38,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
39,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
40,,20253,20004,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
41,,20211,21112,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
42,,525002,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
43,,16010,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
44,,16011,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
45,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
46,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
47,,20244,20005,-1,-1,-1,-1,-1,-1,-1,212,-1,-1,0,0,3,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
48,,24003,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
49,,24004,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
50,,525042,-1,525006,-1,-1,-1,-1,-1,-1,220,220,-1,0,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
51,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
52,,24012,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
53,,24030,-1,-1,-1,-1,-1,-1,-1,-1,200,-1,-1,0,0,3,5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
54,,20208,-1,-1,-1,-1,-1,-1,-1,-1,212,-1,-1,0,0,3,180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
55,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
56,,890,-1,-1,-1,-1,-1,-1,-1,-1,202,-1,-1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
57,,202,-1,-1,-1,-1,-1,-1,-1,-1,50,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
58,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
59,,22605,-1,-1,-1,-1,-1,-1,-1,-1,220,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
60,,20279,-1,-1,-1,-1,-1,-1,-1,-1,206,-1,-1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,0,-1,[0|0],-1,0,0,-1,-1,-1,-1,0,0,0,67,67,[0|0|0|0|0|0|0|0]
