ID,Name,lv01_BorderDist,lv01_PlayDist,lv12_BorderDist,lv12_PlayDist,textureLod,draw_BorderDist,draw_PlayDist,shadowDraw_BorderDist,shadowDraw_PlayDist,motionBlur_BorderDist,motionBlur_PlayDist,type,lodCrossFadeEnable,dummy,lodCrossFadeTime,reserve,
40,,10,2,40,4,1,25,2,10,2,10,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
41,,20,2,50,4,1,50,2,15,2,10,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
42,,30,2,60,4,1,75,2,25,2,20,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
43,,40,2,70,4,1,100,2,50,2,30,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
44,,50,2,80,4,1,150,2,75,2,40,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
45,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
46,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
47,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
48,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
49,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
50,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
51,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
52,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
53,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
54,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
55,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
56,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
57,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
58,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
59,,30,2,60,4,1,9999,2,9999,2,9999,2,0,1,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
60,,80,2,2000,4,0,9999,2,9999,2,9999,2,0,0,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
61,,-1,10,-1,10,0,9999,2,9999,2,9999,2,0,0,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
62,,0,0,0,0,1,9999,2,9999,2,9999,2,0,0,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
63,,-1,10,-1,10,1,9999,2,9999,2,9999,2,0,0,[0|0],0.2,[0|0|0|0|0|0|0|0|0|0|0|0]
